index,Year,Calendar Date (YYYYMMDD),WeekNo,Year_Week,$Price,$ Sales Amount,# Sold Unit,# Inventory Unit
758,2017,20170512,19,2017_19,114.14285714285714,827.5151132293989,11,5085
759,2017,20170513,19,2017_19,114.14285714285714,1138.1439952868525,15,5070
760,2017,20170514,20,2017_20,114.14285714285714,1126.5439836868409,14,5776
761,2017,20170515,20,2017_20,114.14285714285714,629.6177724749152,8,5768
762,2017,20170516,20,2017_20,114.14285714285714,329.37175794318654,5,5763
763,2017,20170517,20,2017_20,114.14285714285714,648.1320767035054,8,5755
764,2017,20170518,20,2017_20,114.14285714285714,583.1862974720118,8,5747
765,2017,20170519,20,2017_20,114.14285714285714,725.1435822864394,11,5736
766,2017,20170520,20,2017_20,114.14285714285714,1013.5438706867279,15,5721
767,2017,20170521,21,2017_21,114.14285714285714,371.000371000371,6,5542
768,2017,20170522,21,2017_21,114.14285714285714,287.8860021717165,4,5538
769,2017,20170523,21,2017_21,114.14285714285714,296.28601057172483,5,5533
770,2017,20170524,21,2017_21,114.14285714285714,345.57177414320273,5,5528
771,2017,20170525,21,2017_21,114.14285714285714,338.000338000338,6,5522
772,2017,20170526,21,2017_21,114.14285714285714,193.88590817162248,3,5519
773,2017,20170527,21,2017_21,114.14285714285714,3581.1435811435813,63,5456
774,2017,20170528,22,2017_22,114.14285714285714,3280.3675660818517,51,5352
775,2017,20170529,22,2017_22,114.14285714285714,882.7380255951686,13,5339
776,2017,20170530,22,2017_22,114.14285714285714,1318.001318001318,25,5314
777,2017,20170531,22,2017_22,114.14285714285714,797.6293690579405,11,5303
778,2017,20170601,22,2017_22,114.14285714285714,476.40047640047646,6,5297
779,2017,20170602,22,2017_22,114.14285714285714,551.7291231576945,8,5289
780,2017,20170603,22,2017_22,114.14285714285714,771.9150576293433,11,5278
781,2017,20170604,23,2017_23,114.14285714285714,809.8722384436671,12,5579
782,2017,20170605,23,2017_23,114.14285714285714,541.6205416205416,8,5571
783,2017,20170606,23,2017_23,114.14285714285714,1774.644631787489,19,5552
784,2017,20170607,23,2017_23,114.14285714285714,491.8576347147776,7,5545
785,2017,20170608,23,2017_23,114.14285714285714,524.9433820862392,6,5539
786,2017,20170609,23,2017_23,114.14285714285714,7576.021861736148,80,5459
787,2017,20170610,23,2017_23,114.14285714285714,1193.1440502869075,15,5444
788,2017,20170611,24,2017_24,114.14285714285714,707.1007071007072,11,5059
789,2017,20170612,24,2017_24,114.14285714285714,144.000144000144,4,5055
790,2017,20170613,24,2017_24,114.14285714285714,87.71437342865914,1,5054
791,2017,20170614,24,2017_24,114.14285714285714,661.9292333578048,8,5046
792,2017,20170615,24,2017_24,114.14285714285714,51.28576557147986,1,5045
793,2017,20170616,24,2017_24,114.14285714285714,936.8580797152226,13,5032
794,2017,20170617,24,2017_24,114.14285714285714,1507.5729361443648,25,5007
795,2017,20170618,25,2017_25,114.14285714285714,212.41449812878386,3,4910
796,2017,20170619,25,2017_25,114.14285714285714,159.85730271444558,1,4909
797,2017,20170620,25,2017_25,114.14285714285714,318.0574609146038,4,4905
798,2017,20170621,25,2017_25,114.14285714285714,64.14292128577843,1,4904
799,2017,20170622,25,2017_25,114.14285714285714,359.42893085750234,4,4900
800,2017,20170623,25,2017_25,114.14285714285714,222.3573652145081,4,4896
801,2017,20170624,25,2017_25,114.14285714285714,524.7148104290961,8,4888
802,2017,20170625,26,2017_26,114.14285714285714,1019.1438762867334,14,4361
803,2017,20170626,26,2017_26,114.14285714285714,672.9221014935301,11,4350
804,2017,20170627,26,2017_26,114.14285714285714,406.2861205718349,5,4345
805,2017,20170628,26,2017_26,114.14285714285714,914.7152004294861,17,4328
806,2017,20170629,26,2017_26,114.14285714285714,374.85751771466056,6,4322
807,2017,20170630,26,2017_26,114.14285714285714,87.42865885723029,2,4320
808,2017,20170701,26,2017_26,114.14285714285714,911.2009112009112,12,4308
809,2017,20170702,27,2017_27,114.14285714285714,595.1863094720238,9,4103
810,2017,20170703,27,2017_27,114.14285714285714,485.14334228619947,8,4095
811,2017,20170704,27,2017_27,114.14285714285714,246.57167514310373,4,4091
812,2017,20170705,27,2017_27,114.14285714285714,396.4289678575393,5,4086
813,2017,20170706,27,2017_27,114.14285714285714,454.35759721474005,7,4079
814,2017,20170707,27,2017_27,114.14285714285714,477.42904885762033,6,4073
815,2017,20170708,27,2017_27,114.14285714285714,817.000817000817,13,4060
816,2017,20170709,28,2017_28,114.14285714285714,372.14322928608647,6,3929
817,2017,20170710,28,2017_28,114.14285714285714,349.4289208574923,5,3924
818,2017,20170711,28,2017_28,114.14285714285714,298.5717271431557,4,3920
819,2017,20170712,28,2017_28,114.14285714285714,478.00047800047804,9,3911
820,2017,20170713,28,2017_28,114.14285714285714,228.14308528594242,3,3908
821,2017,20170714,28,2017_28,114.14285714285714,777.7150634293491,14,3894
822,2017,20170715,28,2017_28,114.14285714285714,415.6389870675585,6,3888
823,2017,20170716,29,2017_29,114.14285714285714,926.6480695052123,13,4894
824,2017,20170717,29,2017_29,114.14285714285714,320.8574637146066,4,4890
825,2017,20170718,29,2017_29,114.14285714285714,351.00035100035103,6,4884
826,2017,20170719,29,2017_29,114.14285714285714,153.85729671443957,3,4881
827,2017,20170720,29,2017_29,114.14285714285714,436.000436000436,6,4875
828,2017,20170721,29,2017_29,114.14285714285714,784.286498572213,20,4855
829,2017,20170722,29,2017_29,114.14285714285714,843.2865575722719,15,4840
830,2017,20170723,30,2017_30,114.14285714285714,534.8576777148206,9,4038
831,2017,20170724,30,2017_30,114.14285714285714,298.000298000298,5,4033
833,2017,20170726,30,2017_30,114.14285714285714,323.7146094288952,5,4028
834,2017,20170727,30,2017_30,114.14285714285714,139.71442542871117,2,4026
835,2017,20170728,30,2017_30,114.14285714285714,181.14303828589544,3,4023
836,2017,20170729,30,2017_30,114.14285714285714,615.8577587149016,11,4012
837,2017,20170730,31,2017_31,114.14285714285714,520.0448057590914,8,4802
838,2017,20170731,31,2017_31,114.14285714285714,524.8576677148106,6,4796
839,2017,20170801,31,2017_31,114.14285714285714,443.5718721433007,7,4789
840,2017,20170802,31,2017_31,114.14285714285714,265.2859795716939,4,4785
841,2017,20170803,31,2017_31,114.14285714285714,235.0288064573779,3,4782
842,2017,20170804,31,2017_31,114.14285714285714,21.285735571449855,1,4781
843,2017,20170805,31,2017_31,114.14285714285714,410.34041034041036,9,4772
844,2017,20170806,32,2017_32,114.14285714285714,271.85741471455754,6,3880
845,2017,20170807,32,2017_32,114.14285714285714,334.7146204289062,8,3872
846,2017,20170808,32,2017_32,114.14285714285714,237.85738071452357,6,3866
847,2017,20170809,32,2017_32,114.14285714285714,312.42888385745533,5,3861
848,2017,20170810,32,2017_32,114.14285714285714,229.71451542880115,4,3857
849,2017,20170811,32,2017_32,114.14285714285714,97.21438292866864,3,3854
850,2017,20170812,32,2017_32,114.14285714285714,217.90593219164649,3,3851
851,2017,20170813,33,2017_33,114.14285714285714,243.7616723331009,4,3282
852,2017,20170815,33,2017_33,114.14285714285714,281.000281000281,4,3278
853,2017,20170816,33,2017_33,114.14285714285714,233.92880535737677,3,3275
854,2017,20170817,33,2017_33,114.14285714285714,206.78592107163536,3,3272
855,2017,20170818,33,2017_33,114.14285714285714,2302.788017073731,44,3228
856,2017,20170819,33,2017_33,114.14285714285714,875.3580182151611,16,3212
857,2017,20170820,34,2017_34,114.14285714285714,819.2865335722479,17,2752
858,2017,20170821,34,2017_34,114.14285714285714,27.000027000027,1,2751
859,2017,20170822,34,2017_34,114.14285714285714,176.80017680017679,4,2747
860,2017,20170823,34,2017_34,114.14285714285714,349.14320628606345,6,2741
861,2017,20170824,34,2017_34,114.14285714285714,285.28599957171383,5,2736
862,2017,20170825,34,2017_34,114.14285714285714,267.60598189169616,4,2732
863,2017,20170826,34,2017_34,114.14285714285714,182.71446842875415,4,2728
864,2017,20170827,35,2017_35,114.14285714285714,389.2861035718179,8,2903
